y,x,x1,x2,x3,x4,x5,x6,x7,x8
5.8,34964818,150000000,111,256,186,24000,Joe Wright,Adventure|Family|Fantasy,Pan 
6.5,1487477,4200000,104,232,310,0,Timur Bekmambetov,Fantasy|Thriller,Night Watch 
7.3,62549000,2300000,112,63,148,0,Neil Jordan,Crime|Drama|Romance|Thriller,The Crying Game 
6.2,105500000,4000000,94,75,152,0,Bob Clark,Comedy,Porky's 
5.0,101055,4000000,90,274,159,0,George A. Romero,Horror,Survival of the Dead 
7.8,44566004,4000000,101,265,1848,17000,Sofia Coppola,Drama,Lost in Translation 
8.1,39200000,4000000,93,154,491,0,Woody Allen,Comedy|Romance,Annie Hall 
6.7,36000000,4000000,152,44,107,625,Cecil B. DeMille,Drama|Family|Romance,The Greatest Show on Earth 
6.1,65007045,140000000,150,314,657,51000,Ridley Scott,Action|Adventure|Drama,Exodus: Gods and Kings 
7.1,31252964,4000000,112,153,522,0,Marc Forster,Drama|Romance,Monster's Ball 
5.6,131175,8500000,95,256,200,22000,Henry Hobson,Drama|Horror,Maggie 
7.6,31968347,3600000,111,123,286,0,Mike Figgis,Drama|Romance,Leaving Las Vegas 
4.6,35385560,4000000,91,149,131,8000,Rob Cohen,Mystery|Thriller,The Boy Next Door 
7.1,20803237,3500000,106,323,291,16000,Lisa Cholodenko,Comedy|Drama,The Kids Are All Right 
7.3,13008928,4000000,93,172,333,27000,John Carpenter,Horror|Sci-Fi|Thriller,They Live 
4.0,15152879,5000000,93,161,68,0,Ed Gass-Donnelly,Drama|Horror|Thriller,The Last Exorcism Part II 
8.0,25359200,4000000,165,548,836,92000,Richard Linklater,Drama,Boyhood 
6.7,10515579,4000000,96,177,248,0,Woody Allen,Comedy|Crime|Mystery,Scoop 
5.7,180011740,100000000,119,230,1368,0,Tim Burton,Action|Adventure|Sci-Fi|Thriller,Planet of the Apes 
4.6,10097096,4000000,93,27,38,842,DJ Pooh,Comedy,The Wash 
4.0,9821335,6000000,82,22,10,118,DJ Pooh,Comedy,3 Strikes
7.0,8243880,3200000,101,157,215,762,Wayne Kramer,Crime|Drama|Fantasy|Romance,The Cooler 
5.9,7825820,4000000,81,125,156,576,Patrick Stettner,Crime|Mystery|Thriller,The Night Listener 
4.8,14637490,25000000,107,160,136,0,Wes Craven,Horror|Mystery|Thriller,My Soul to Take 
7.5,7159147,3400000,105,300,308,11000,J.A. Bayona,Drama|Mystery|Thriller,The Orphanage 
4.7,17314483,4000000,86,69,48,0,Michael Tiddes,Comedy|Fantasy,A Haunted House 2
6.7,6525762,4000000,110,143,425,0,Roger Avary,Comedy|Drama|Romance,The Rules of Attraction 
6.7,4301331,4000000,110,51,177,0,Allison Anders,Comedy|Fantasy,Four Rooms 
7.1,4046737,4000000,104,163,390,15000,Steven Shainberg,Comedy|Drama|Romance,Secretary 
2.7,3713002,8000000,96,52,62,131,Rick de Oliveira,Documentary,The Real Cancun 
7.3,3468572,4000000,110,40,78,816,Oliver Stone,Drama,Talk Radio 
7.6,2892582,4000000,84,50,202,0,Christopher Guest,Comedy,Waiting for Guffman 
5.8,2800000,4000000,94,45,85,309,Jeff Franklin,Comedy,Love Stinks 
6.5,2426851,4000000,93,121,76,830,John Dahl,Comedy|Crime|Romance|Thriller,You Kill Me 
6.6,1325073,4000000,96,114,91,708,Mike Mills,Comedy|Drama,Thumbsucker 
6.9,864959,4000000,101,116,151,0,Dave McKean,Adventure|Fantasy,Mirrormask 
8.5,2601847,4000000,102,115,69,26000,Ron Fricke,Documentary|Music,Samsara 
4.8,800000,4000000,87,15,35,550,Ruggero Deodato,Adventure|Fantasy,The Barbarians 
7.0,562059,4000000,99,41,113,872,Mars Callahan,Drama|Thriller,Poolhall Junkies 
5.4,399793,4000000,106,31,70,111,Mike Figgis,Drama,The Loss of Sexual Innocence 
6.9,371897,4000000,117,232,118,11000,David Gordon Green,Drama,Joe 
6.6,302204,3000000,99,43,53,167,Stefan Schwartz,Comedy|Crime|Romance,Shooting Fish 
5.9,354704,1300000,102,68,38,314,Renny Harlin,Crime|Drama|Horror|Thriller,Prison 
6.3,265107,1500000,85,51,93,614,Robert Lee King,Comedy|Horror|Mystery,Psycho Beach Party 
6.3,185577,4000000,86,33,31,182,Kevin Allen,Comedy,The Big Tease 
7.7,100412,4000000,120,26,7,0,Jorge Ramírez Suárez,Drama,"Buen Día, Ramón "
7.0,58214,9500000,106,109,137,10000,David Schwimmer,Crime|Drama|Thriller,Trust 
6.3,75078,14000000,103,34,26,132,Barry Levinson,Comedy,An Everlasting Piece 
5.9,64359,2500000,93,31,26,108,Sam Miller,Comedy|Romance,Among Giants 
6.2,317125,16000000,112,141,87,0,Anne Fontaine,Drama|Romance,Adore 
7.7,146402,4000000,113,64,38,0,Fernando León de Aranoa,Comedy|Drama,Mondays in the Sun 
6.5,18469,650000,98,215,141,0,Jim Mickle,Drama|Horror|Sci-Fi,Stake Land 
5.8,12836,4000000,92,12,28,161,Stephen Kay,Biography|Drama,The Last Time I Committed Suicide 
6.1,20262,4000000,106,70,10,278,Karim Aïnouz,Drama,Futuro Beach 
5.2,4063,4000000,93,36,20,657,Ruba Nadda,Drama|Mystery|Romance|Thriller,Inescapable 
8.2,198655278,3977000,226,157,706,16000,Victor Fleming,Drama|History|Romance|War,Gone with the Wind 
6.0,143653,4000000,104,31,10,0,Richard Raymond,Biography|Drama,Desert Dancer 
6.8,14873,3800000,152,53,67,251,Sam Peckinpah,Adventure|War|Western,Major Dundee 
7.0,8000000,3768785,107,21,90,456,George Sidney,Biography|Comedy|Musical|Romance|Western,Annie Get Your Gun 
6.8,37606,3500000,95,78,90,0,Peter Stebbings,Comedy|Crime|Drama,Defendor 
7.1,2956000,3700000,102,41,54,359,Vincente Minnelli,Adventure|Comedy|Musical|Romance,The Pirate 
6.9,19959,3800000,99,61,14,0,Dagur Kári,Drama,The Good Heart 
6.9,2706659,2000000,109,112,172,0,Nicholas Hytner,Comedy|Drama,The History Boys 
6.9,61094903,30000000,113,349,332,29000,Jaume Collet-Serra,Action|Mystery|Thriller,Unknown 
7.2,45857453,3500000,91,122,174,0,Peter Cattaneo,Comedy|Drama|Music,The Full Monty 
7.8,83400000,3500000,88,134,427,16000,Jim Abrahams,Comedy,Airplane! 
7.3,27900000,3500000,97,20,157,8000,F. Gary Gray,Comedy|Drama,Friday 
7.5,27900000,3500000,97,28,96,0,Albert Hughes,Crime|Drama|Thriller,Menace II Society 
6.0,14000000,3500000,85,95,118,1000,Michael Gornick,Comedy|Fantasy|Horror|Thriller,Creepshow 2
6.8,25138292,3500000,92,425,452,43000,Robert Eggers,Horror|Mystery,The Witch 
3.9,10305534,3500000,93,19,38,280,Michael Martin,Comedy,I Got the Hook Up 
6.1,9449219,3500000,96,43,98,453,Edward Burns,Comedy|Drama|Romance,She's the One 
7.5,6390032,3500000,105,127,229,0,Bill Condon,Biography|Drama,Gods and Monsters 
8.2,20167424,2000000,129,262,231,33000,Juan José Campanella,Drama|Mystery|Thriller,The Secret in Their Eyes 
7.8,5923044,3600000,37,252,537,0,Sam Raimi,Comedy|Fantasy|Horror|Thriller,Evil Dead II 
5.2,3293258,3000000,81,31,131,0,Louis C.K.,Action|Adventure|Comedy|Musical,Pootie Tang 
6.8,886410,3500000,106,39,494,140,Salvador Carrasco,Drama|History,La otra conquista 
7.0,252652,19900000,103,337,199,38000,André Øvredal,Comedy|Drama|Fantasy|Horror,Trollhunter 
6.5,220234,3500000,101,30,24,360,Robert Cary,Comedy|Romance,Ira & Abby 
5.7,34350553,68000000,102,265,207,15000,Akiva Schaffer,Action|Comedy|Sci-Fi,The Watch 
6.4,101228,3500000,98,50,53,414,Adam Rapp,Comedy|Drama,Winter Passing 
5.3,96793,3500000,91,50,135,1000,Angela Robinson,Action|Comedy|Romance,D.E.B.S. 
4.7,123777,3500000,105,9,15,0,Warren P. Sonoda,Action|Biography|Crime|Drama|Family|Fantasy,The Masked Saint 
7.0,29233,3500000,100,6,2,121,Charles Ferguson,Documentary,Time to Choose 
7.6,77413017,8000000,80,169,331,0,Luc Jacquet,Documentary,March of the Penguins 
7.1,5354039,3500000,107,290,225,21000,J.C. Chandor,Biography|Drama|Thriller,Margin Call 
6.5,2926565,3000000,92,159,72,0,Clark Gregg,Comedy|Drama,Choke 
8.5,13092000,3300000,107,535,731,129000,Damien Chazelle,Drama|Music,Whiplash 
8.7,7563397,3300000,135,214,749,28000,Fernando Meirelles,Crime|Drama,City of God 
7.1,104257,2200000,99,47,160,0,Justin Kerrigan,Comedy|Music,Human Traffic 
8.3,610968,3800000,115,349,249,60000,Thomas Vinterberg,Drama,The Hunt 
7.4,8108247,3300000,91,60,174,0,Alejandro Monteverde,Drama|Romance,Bella 
6.4,7680,2000000,92,16,18,100,Eric Styles,Drama|Romance,Dreaming of Joseph Lees 
7.5,6517198,3000000,101,155,172,0,Joshua Marston,Crime|Drama,Maria Full of Grace 
7.2,5776314,3200000,105,261,142,15000,Mike Mills,Comedy|Drama|Romance,Beginners 
7.6,141600000,3000000,109,94,257,0,John Landis,Comedy,Animal House 
7.8,51100000,3000000,110,164,418,0,Guy Hamilton,Action|Adventure|Thriller,Goldfinger 
8.2,16501785,3500000,94,134,514,21000,Danny Boyle,Drama,Trainspotting 
6.6,38168022,3000000,115,53,83,290,Spike Lee,Comedy|Documentary,The Original Kings of Comedy 
5.7,84749884,3000000,98,264,359,14000,Tod Williams,Horror,Paranormal Activity 2
7.4,24788807,3000000,91,94,213,0,Kirk Jones,Comedy,Waking Ned Devine 
8.0,21244913,4000000,120,215,888,4000,Michael Moore,Crime|Documentary|Drama,Bowling for Columbine 
5.4,30000000,2200000,87,138,327,0,Jack Sholder,Fantasy|Horror,A Nightmare on Elm Street 2: Freddy's Revenge
7.4,20966644,3000000,117,55,94,0,James Ivory,Drama|Romance,A Room with a View 
5.7,64423650,3000000,85,361,578,31000,James DeMonaco,Horror|Sci-Fi|Thriller,The Purge 
6.8,48056940,3000000,110,411,524,58000,Scott Derrickson,Horror|Mystery,Sinister 
5.4,19184015,3000000,113,24,35,63,David Raynr,Biography|Comedy|Documentary,Martin Lawrence Live: Runteldat 
5.1,24629916,3000000,98,35,34,902,Charles Martin Smith,Comedy|Drama|Family|Sport,Air Bud 
5.9,19472057,3000000,86,158,307,0,Tom McLoughlin,Horror|Thriller,Jason Lives: Friday the 13th Part VI
8.2,27200000,3000000,161,122,273,0,David Lean,Adventure|Drama|War,The Bridge on the River Kwai 
5.3,15369573,3000000,100,16,54,710,Patrick Read Johnson,Adventure|Comedy|Sci-Fi,Spaced Invaders 
4.3,15935068,2500000,91,112,317,949,Adam Marcus,Fantasy|Horror|Thriller,Jason Goes to Hell: The Final Friday 
7.2,11694528,3000000,100,114,72,635,Michel Gondry,Comedy|Documentary|Music,Dave Chappelle's Block Party 
5.9,10017041,3000000,84,49,20,545,Benny Boom,Action|Comedy|Crime,Next Day Air 
3.0,7059537,3000000,99,37,101,837,Nnegest Likké,Comedy,Phat Girlz 
7.9,8114507,3000000,109,405,270,62000,Richard Linklater,Drama|Romance,Before Midnight 
3.2,7888703,3000000,95,29,65,491,Christopher Leitch,Comedy|Fantasy,Teen Wolf Too 
6.5,7282851,3000000,97,81,100,812,Don Coscarelli,Action|Fantasy|Horror|Sci-Fi|Thriller,Phantasm II 
7.0,5844929,3000000,90,75,109,595,Patricia Cardoso,Comedy|Drama,Real Women Have Curves 
6.9,4170647,1900000,96,82,161,1000,Damien O'Donnell,Comedy|Drama,East Is East 
4.4,4142507,3000000,82,48,81,131,Peter M. Cohen,Comedy|Romance,Whipped 
6.0,4109095,3000000,109,33,92,0,Mira Nair,Crime|Drama|History|Romance,Kama Sutra: A Tale of Love 
5.3,3902679,3000000,98,22,49,217,Anthony Hickox,Fantasy|Horror,Warlock: The Armageddon 
5.3,3559990,3000000,95,30,49,417,Tom Schulman,Comedy|Crime,8 Heads in a Duffel Bag
7.1,3287435,4500000,104,79,115,430,Jill Sprecher,Drama,Thirteen Conversations About One Thing 
5.4,3071947,3500000,87,49,183,0,Darren Stein,Comedy|Crime|Thriller,Jawbreaker 
6.9,2961991,3300000,108,42,78,0,Julian Schnabel,Biography|Drama,Basquiat 
7.3,2912363,3000000,94,152,177,0,Gavin Hood,Crime|Drama,Tsotsi 
7.8,3000000,3000000,134,148,499,0,Todd Solondz,Comedy|Drama,Happiness 
6.6,2223990,3000000,89,23,14,26,George Gallo,Comedy|Documentary,DysFunktional Family 
5.4,1821983,3000000,102,254,261,20000,Kevin Smith,Comedy|Drama|Horror,Tusk 
8.4,2181290,3000000,120,305,809,43000,Chan-wook Park,Drama|Mystery|Thriller,Oldboy 
6.3,2848578,3500000,110,19,65,0,David Nixon,Drama|Family,Letters to God 
6.1,703002,3000000,86,272,230,37000,Jason Eisener,Action|Comedy|Thriller,Hobo with a Shotgun 
5.0,3105269,3000000,101,5,8,174,Enrique Begne,Action|Comedy,Compadres 
7.2,252726,3000000,87,5,18,76,Michael Landon Jr.,Drama|Family|Western,Love's Abiding Joy 
5.3,418268,3000000,87,156,129,0,Leslye Headland,Comedy|Romance,Bachelorette 
5.3,200803,3000000,93,82,71,0,Tim Heidecker,Comedy,Tim and Eric's Billion Dollar Movie 
6.0,33631221,25000000,111,175,145,0,Rupert Wyatt,Crime|Drama|Thriller,The Gambler 
7.4,95016,2700000,98,40,56,442,Marco Kreuzpaintner,Comedy|Drama|Romance|Sport,Summer Storm 
5.9,73678,3000000,100,8,8,348,Kate Connor,Drama|History|War,Fort McCoy 
4.1,143000,5000000,88,63,48,0,Deon Taylor,Horror|Thriller,Chain Letter 
6.7,39852,3000000,97,20,25,117,Jason Alexander,Comedy|Drama,Just Looking 
5.8,22000,3000000,122,174,226,0,Xavier Gens,Drama|Sci-Fi|Thriller,The Divide 
6.5,334185206,200000000,108,451,736,24000,Tim Burton,Adventure|Family|Fantasy,Alice in Wonderland 
5.9,5005,3000000,96,21,14,448,Francesca Gregorini,Drama,Tanner Hall 
7.0,201148159,95000000,105,343,323,56000,Kenneth Branagh,Drama|Family|Fantasy|Romance,Cinderella 
8.0,5595428,2900000,113,71,257,0,Walter Salles,Drama,Central Station 
6.5,3123749,1500000,105,35,27,88,Susan Seidelman,Comedy|Romance,Boynton Beach Club 
6.4,100675,3000000,93,73,23,0,Heidi Ewing,Documentary,Freakonomics 
6.8,3645438,2200000,89,251,539,0,Alexandre Aja,Horror,High Tension 
7.4,22201636,8000000,116,159,206,0,Craig Brewer,Crime|Drama|Music,Hustle & Flow 
8.3,25000000,2883848,120,181,350,10000,Billy Wilder,Comedy|Music|Romance,Some Like It Hot 
5.3,19170001,2800000,88,110,270,0,John Carl Buechler,Horror,Friday the 13th Part VII: The New Blood
8.1,22202612,2800000,102,213,533,14000,Victor Fleming,Adventure|Family|Fantasy|Musical,The Wizard of Oz 
8.0,86300000,2800000,106,129,315,14000,Mel Brooks,Comedy,Young Frankenstein 
5.7,952620,2000000,95,280,332,0,George A. Romero,Horror,Diary of the Dead 
7.1,9054736,2700000,113,61,57,381,Victor Nunez,Drama,Ulee's Gold 
7.8,119500000,2600000,93,121,363,12000,Mel Brooks,Comedy|Western,Blazing Saddles 
5.9,32600000,1800000,97,166,326,0,Joseph Zito,Horror|Thriller,Friday the 13th: The Final Chapter
7.8,3130592,2600000,140,29,69,963,James Ivory,Drama|Romance,Maurice 
6.0,475000,2800000,86,20,53,323,Frank Sebastiano,Comedy|Sport,Beer League 
5.3,10654581,34000000,109,107,260,1000,Rand Ravich,Drama|Sci-Fi|Thriller,The Astronaut's Wife 
7.2,38108,2600000,66,173,124,0,Nacho Vigalondo,Horror|Mystery|Sci-Fi|Thriller,Timecrimes 
5.1,40041683,2500000,86,129,107,0,Michael Tiddes,Comedy|Fantasy,A Haunted House 
5.1,33349949,2500000,87,30,199,0,Dinesh D'Souza,Documentary,2016: Obama's America
4.9,33386128,15000000,119,220,491,3000,Rob Zombie,Horror,Halloween II 
6.9,25809813,26000000,149,75,212,0,Tom Hanks,Comedy|Drama|Music,That Thing You Do! 
4.6,14400000,2500000,98,162,532,0,Tommy Lee Wallace,Horror|Mystery|Sci-Fi,Halloween III: Season of the Witch 
6.7,32230907,2500000,75,26,30,0,Leslie Small,Comedy|Documentary,Kevin Hart: Let Me Explain 
7.1,6401336,2500000,104,63,153,0,Gus Van Sant,Drama,My Own Private Idaho 
7.6,26781723,2500000,102,205,978,0,Zach Braff,Comedy|Drama|Romance,Garden State 
8.1,5400000,2500000,105,121,395,22000,Richard Linklater,Drama|Romance,Before Sunrise 
7.0,1282084,2500000,107,74,87,500,Alison Maclean,Drama,Jesus' Son 
7.1,3325638,2500000,89,252,84,13000,Jake Schreier,Comedy|Crime|Drama|Sci-Fi,Robot & Frank 
7.6,395592,2000000,106,72,134,0,Isabel Coixet,Drama|Romance,My Life Without Me 
7.1,6851969,2500000,95,220,178,10000,James Ponsoldt,Comedy|Drama|Romance,The Spectacular Now 
7.1,333658,34000,34,1,2,16,Randall Miller,Comedy|Family|Musical|Romance|Short,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
7.7,12995673,2500000,101,197,345,24000,Larry Charles,Comedy|Documentary|War,Religulous 
7.6,173783,2500000,112,14,34,588,Joshua Tickell,Documentary,Fuel 
6.6,118666,2500000,100,3,3,144,Tim Boxell,Drama,Valley of the Heart's Delight 
6.7,114324072,20000000,92,191,392,0,Rawson Marshall Thurber,Comedy|Sport,Dodgeball: A True Underdog Story 
5.7,71904,2500000,100,18,18,140,Michael D. Sellers,Comedy|Drama|Family,Eye of the Dolphin 
7.1,99851,2500000,80,28,30,0,Reed Cowan,Documentary,8: The Mormon Proposition
6.2,115504,14000000,106,22,26,0,James Dodson,Comedy|Drama|Romance,The Other End of the Line 
6.1,5725,8400000,103,62,110,560,Stefan Ruzowitzky,Horror|Thriller,Anatomy 
5.9,75727,2500000,90,47,40,0,Alex Rivera,Drama|Romance|Sci-Fi|Thriller,Sleep Dealer 
6.8,322157,2500000,96,238,203,19000,James Gunn,Comedy|Crime|Drama,Super 
6.8,5731103,2400000,120,28,35,352,Spike Lee,Drama|History,Get on the Bus 
5.1,978908,2400000,101,25,90,250,Robby Henson,Drama|Horror|Mystery|Thriller,Thr3e
7.7,327919,1500000,101,172,192,11000,Shane Meadows,Crime|Drama,This Is England 
3.9,178739,2450000,105,8,10,566,Carmen Marron,Drama|Musical,Go for It! 
7.8,76400000,2280000,120,99,230,3000,James Algar,Animation|Family|Fantasy|Music,Fantasia 
5.7,36200000,4000000,91,235,372,0,Steve Miner,Horror|Thriller,Friday the 13th Part III
4.7,21300000,2200000,92,160,342,1000,Danny Steinmann,Horror|Mystery|Thriller,Friday the 13th: A New Beginning
5.9,379643,2200000,117,18,29,285,Michael Landon Jr.,Drama,The Last Sin Eater 
5.9,12985267,2300000,120,11,63,13000,Jon Gunn,Drama,Do You Believe? 
8.1,23650000,2100000,172,97,235,0,William Wyler,Drama|Romance|War,The Best Years of Our Lives 
7.6,313436,15500000,89,67,95,0,Petter Næss,Comedy|Drama,Elling 
7.2,3330,2100000,125,4,1,305,Robert Fontaine,Crime|Drama,Mi America 
7.5,24800000,2000000,115,167,358,0,Terence Young,Action|Adventure|Thriller,From Russia with Love 
5.1,792966,2300000,96,49,40,321,Michael Herz,Action|Comedy|Horror|Sci-Fi,The Toxic Avenger Part II 
6.9,14673301,2000000,100,533,631,45000,David Robert Mitchell,Horror|Mystery,It Follows 
7.6,9003011,2000000,87,177,294,0,George Miller,Action|Adventure|Sci-Fi|Thriller,Mad Max 2: The Road Warrior
7.6,11546543,2000000,102,77,146,0,Chia-Liang Liu,Action|Comedy,The Legend of Drunken Master 
7.6,11533945,2000000,118,123,434,0,Kimberly Peirce,Biography|Crime|Drama|Romance,Boys Don't Cry 
5.3,12555230,2000000,86,218,154,0,Chris Kentis,Drama|Horror|Mystery|Thriller,Silent House 
8.5,11284657,2000000,137,215,407,39000,Florian Henckel von Donnersmarck,Drama|Thriller,The Lives of Others 
7.0,34522221,2000000,129,34,175,10000,Alex Kendrick,Drama,Courageous 
7.8,7002255,9500000,80,167,312,0,Sylvain Chomet,Animation|Comedy|Drama,The Triplets of Belleville 
7.2,6719300,2000000,89,56,132,0,Chris Eyre,Comedy|Drama,Smoke Signals 
8.0,5792822,2700000,80,211,492,13000,Richard Linklater,Drama|Romance,Before Sunset 
8.1,5383834,2000000,115,157,361,11000,Alejandro G. Iñárritu,Drama|Thriller,Amores Perros 
6.8,4599680,1500000,100,126,545,0,Catherine Hardwicke,Drama,Thirteen 
7.2,6531491,2000000,100,365,297,20000,Debra Granik,Drama,Winter's Bone 
7.4,3885134,2000000,91,151,243,0,Miranda July,Comedy|Drama,Me and You and Everyone We Know 
6.1,3590010,2000000,96,158,60,0,Max Joseph,Drama|Music|Romance,We Are Your Friends 
7.0,3335839,2000000,116,118,222,0,David Ayer,Action|Crime|Drama|Thriller,Harsh Times 
5.3,2557668,2000000,97,39,22,0,Jerry Jameson,Crime|Drama|Thriller,Captive 
4.7,2506446,2000000,101,108,172,134,Steven Soderbergh,Comedy|Romance,Full Frontal 
5.7,7369373,2000000,98,65,74,0,Kevin Tenney,Horror|Mystery|Thriller,Witchboard 
7.8,4414535,18000000,150,85,224,0,Kenneth Branagh,Drama,Hamlet 
6.5,1984378,2000000,101,160,206,0,John Cameron Mitchell,Comedy|Drama|Romance,Shortbus 
8.0,2283276,1500000,90,231,156,0,Ari Folman,Animation|Biography|Documentary|Drama|History|War,Waltz with Bashir 
3.3,1098224,2000000,120,7,30,32,Gary Rogers,Adventure,"The Book of Mormon Movie, Volume 1: The Journey"
8.3,1430185,2000000,102,79,55,0,Charles Ferguson,Documentary|War,No End in Sight 
6.9,1477002,2000000,102,168,72,0,Marielle Heller,Drama|Romance,The Diary of a Teenage Girl 
8.1,1134049,2000000,100,107,44,0,David Sington,Documentary|History,In the Shadow of the Moon 
6.8,653621,2000000,89,123,64,592,Fenton Bailey,Biography|Documentary|History,Inside Deep Throat 
4.6,535249,3400000,86,46,13,974,Huck Botko,Comedy,The Virginity Hit 
7.0,371081,6000000,96,46,86,857,David Duchovny,Comedy|Drama,House of D 
6.7,124494,2000000,91,51,102,0,Lance Mungia,Action|Adventure|Comedy|Drama|Music|Sci-Fi,Six-String Samurai 
5.8,100669,3800000,85,45,11,407,Hue Rhodes,Comedy|Drama,Saint John of Las Vegas 
4.5,186354,13500000,129,74,30,0,Roland Emmerich,Drama,Stonewall 
6.2,17580,1500000,95,66,23,195,Noah Buschel,Drama,The Missing Person 
6.6,12667,14000,92,34,90,0,Hunter Richards,Drama|Romance,London 
6.6,198407,2000000,96,78,78,474,Laurie Collyer,Drama,Sherrybaby 
5.1,13973532,25000000,85,52,92,215,Bruce McCulloch,Comedy|Crime,Stealing Harvard 
7.8,4958,2000000,119,30,23,1000,Ralph Ziman,Action|Crime|Drama,Gangster's Paradise: Jerusalema 
7.7,7927,2300000,92,90,175,0,Orson Welles,Crime|Drama|Film-Noir|Mystery|Thriller,The Lady from Shanghai 
5.7,2436,2000000,106,94,19,655,Paul Bunnell,Comedy|Fantasy|Musical|Sci-Fi,The Ghastly Love of Johnny X 
7.1,4600000,1900000,99,45,111,0,Tim Hunter,Crime|Drama,River's Edge 
6.4,1420578,1900000,103,60,122,298,Michael Polish,Drama|Fantasy,Northfork 
7.0,1028658,3000000,95,363,447,24000,Rodrigo Cortés,Drama|Mystery|Thriller,Buried 
5.8,18435,1400000,95,14,15,104,Pascal Arnold,Drama,One to Another 
5.9,35266619,30000000,100,359,371,39000,Kimberly Peirce,Drama|Fantasy|Horror,Carrie 
7.5,26505000,1800000,101,256,668,10000,Wes Craven,Horror,A Nightmare on Elm Street 
